[webGoogle]	875713	5105039	1	64	1	64	1506675	1449731	56944	1000	64_1	72	1352732864	3.1561e+09
[webGoogle]	875713	5105039	1	64	1	64	1511241	1454470	56771	1000	64_1	82	1365838527	3.18964e+09
[webGoogle]	875713	5105039	1	64	1	64	1508039	1451133	56906	1000	64_1	70	1354459574	3.1614e+09
[webGoogle]	875713	5105039	1	64	1	64	1510315	1453835	56480	1000	64_1	78	1349646513	3.1503e+09
[webGoogle]	875713	5105039	1	64	1	64	1511537	1454468	57069	1000	64_1	72	1361871106	3.18013e+09
[webGoogle]	875713	5105039	1	64	1	64	1505585	1448313	57272	1000	64_1	79	1345042730	3.13902e+09
[webGoogle]	875713	5105039	1	8	1	1	4250967	4193753	57214	1000	TopK	72	32742207480	3.26276e+11
[webGoogle]	875713	5105039	1	8	1	1	4214064	4156876	57188	1000	TopK	73	32720378740	3.27112e+11
[webGoogle]	875713	5105039	1	8	1	1	4420456	4363889	56567	1000	TopK	74	32712802135	3.26399e+11
[webGoogle]	875713	5105039	1	8	1	1	4436723	4375621	61102	1000	TopK	72	32710025857	3.22159e+11
[webGoogle]	875713	5105039	1	8	1	1	4445286	4384394	60892	1000	TopK	79	32733258021	3.23486e+11
[webGoogle]	875713	5105039	1	8	1	1	4484592	4423794	60798	1000	TopK	72	32768148430	3.31532e+11
[webGoogle]	875713	5105039	1	8	1	1	4494041	4433384	60657	1000	TopK	73	32667028379	3.32166e+11
[webGoogle]	875713	5105039	1	8	1	1	4539345	4478511	60834	1000	TopK	73	32699989389	3.38311e+11
[webGoogle]	875713	5105039	1	8	1	1	4428187	4367580	60607	1000	TopK	75	32695788807	3.27603e+11
[webGoogle]	875713	5105039	1	8	1	1	4531033	4470443	60590	1000	TopK	72	32751363716	3.26563e+11
[webGoogle]	875713	5105039	1	64	1	64	11980222	9853379	2126843	1000	MBFS	75	196741634067	5.71705e+12
[webGoogle]	875713	5105039	1	64	1	64	11828173	9770987	2057186	1000	MBFS	77	199119398754	5.84e+12
[webGoogle]	875713	5105039	1	64	1	64	11660557	9605101	2055456	1000	MBFS	77	197590667619	5.74493e+12
[webGoogle]	875713	5105039	1	64	1	64	11738881	9672372	2066509	1000	MBFS	76	199044357331	5.77509e+12
[webGoogle]	875713	5105039	1	64	1	64	11780075	9697114	2082961	1000	MBFS	84	195633807444	5.75078e+12
